barcode	x	y
cell_20057	1319.6883471288154	8318.225486721849
cell_20058	406.3041036361494	8367.242298603931
cell_20059	1705.203264674025	8253.484838556631
cell_20060	2511.1977536556874	10939.11771661831
cell_20061	1513.9887270624547	8167.272606820005
cell_20062	1484.3179864179194	8232.612753322479
cell_20063	3841.05154803493	9171.23655456454
cell_20064	3611.9886456359245	8878.030552704075
cell_20065	2889.165199633801	8506.208881514045
cell_20066	2501.730054896013	11092.469316137196
cell_20067	3209.5399554497276	8827.093218629181
cell_20068	2653.7862493647035	9076.995277844802
cell_20069	2945.748868546881	8577.647617911194
cell_20070	1727.2663643779808	8983.86648674484
cell_20071	3339.6674237422644	9294.29326784571
cell_20072	1980.2366993377966	8557.576041016824
cell_20073	1707.731621112021	8433.955624168366
cell_20074	2909.875258110844	8267.182998609083
cell_20075	2902.8988583821924	8451.387469612471
cell_20076	3902.851986991679	8912.930326770578
cell_20077	1857.8059783157555	10484.563521152832
cell_20078	3309.8975422630797	11098.352872389916
cell_20079	2420.2466119689857	8829.750192485872
cell_20080	3217.639254307862	9129.6564993758
cell_20081	1885.9731857025693	8319.009971312918
cell_20082	3366.5345236456883	9775.10587793421
cell_20083	1513.2898923781972	8215.811851232733
cell_20084	2228.5644956415154	10125.241339865926
cell_20085	1979.9008548229633	8575.670590161199
cell_20086	1818.428827057627	8252.126877874936
cell_20087	1460.4112741276083	8295.633558990814
cell_20088	3606.151885175664	9318.572278456151
cell_20089	1554.3687213512408	8185.047568088179
cell_20090	2924.1089804484695	8545.993387459037
cell_20091	1085.5561127488506	8211.730691596496
cell_20092	2067.0651810571035	9253.869370581991
cell_20093	1860.5546386105023	9165.757865912221
cell_20094	2914.416506395492	8675.646565262188
cell_20095	1765.0378283823334	9651.298515003526
cell_20096	1591.865910780425	8166.705949068135
cell_20097	3420.947615593105	9105.599923223404
cell_20098	2697.1482157780147	8322.553757671569
cell_20099	3226.4892559267973	8565.160945637024
cell_20100	2371.972276076393	9191.357020011077
cell_20101	2789.4507727729206	8295.278196046735
cell_20102	2682.8276025705172	9070.037925552984
cell_20103	2627.4724816612766	11209.709431843477
cell_20104	2663.3907148550443	11252.33598664072
cell_20105	2898.4465307577084	8247.60525816441
cell_20106	3618.596507935038	8386.461944666806
cell_20107	2993.4531082615486	8345.662289478221
cell_20108	3771.1021072155804	8710.65608433027
cell_20109	2910.8916644663495	8336.143323505252
cell_20110	227.6731573079525	9164.017822687663
cell_20111	3569.6285927233675	10549.100197502286
cell_20112	1770.6631718817684	8247.372348295514
cell_20113	2947.9769857228307	8395.654734191936
cell_20114	1121.683457463461	8321.70896551819
cell_20115	1539.9695023314232	10957.34814751382
cell_20116	2209.1223174230945	10493.359125810806
cell_20117	2239.7839783662052	9050.31772295484
cell_20118	3803.187657882966	9240.600293454956
cell_20119	3644.8527652901885	9937.725979872794
cell_20120	1285.7642993890358	8193.99048510879
cell_20121	1582.569629242657	8259.666031956529
cell_20122	2079.8748424084342	8597.45397040177
cell_20123	2417.2134122900356	8561.752636075995
cell_20124	3089.7389793496773	9118.698316340859
cell_20125	1308.8945121209663	8241.183540754553
cell_20126	3795.145878283423	8482.899251176279
cell_20127	2208.1673165914062	9005.50116574747
cell_20128	2224.400400962055	9315.551450336729
cell_20129	3606.010411807055	8573.566823854091
cell_20130	1986.056055792576	8857.818471049828
cell_20131	2714.693904067478	9093.361605375909
cell_20132	2780.2147041760827	8220.290839236703
cell_20133	2786.223358168158	8423.127466535461
cell_20134	3541.9557121304115	9104.273422474056
cell_20135	1891.010927580312	8382.02934839617
cell_20136	2004.0864910464954	8397.085304015567
cell_20137	1728.6370012979678	8395.333298825015
cell_20138	1979.5921006669714	8335.532613027628
cell_20139	3302.7544182237452	8901.616533048858
cell_20140	3244.5738197276305	9351.673740398033
cell_20141	2764.0767303824646	10708.366995756067
cell_20142	1253.8861888044812	8131.690286410375
cell_20143	1205.4434081466293	8213.59422530767
cell_20144	2109.7916231364866	8299.007672878117
cell_20145	2144.2850379099796	8876.754968250772
cell_20146	1879.9558035259354	9997.723411584511
cell_20147	3270.6727057205553	8482.782461662711
cell_20148	2620.5899042934884	8252.737374830562
cell_20149	3107.0563258613797	8843.693993848945
cell_20150	3160.0071395645923	9588.278755322308
cell_20151	1868.8313059452464	9904.058522483596
cell_20152	3577.64061578005	9736.42404879301
cell_20153	1245.4405659760025	8395.027636690287
cell_20154	2694.5966543888435	9496.836758246727
cell_20155	2977.425606522683	8131.83233653166
cell_20156	1800.0624973901752	9900.337704178559
cell_20157	3170.8316637779894	8287.971944442359
cell_20158	2106.1750057078043	9311.346508386268
cell_20159	1689.139870895643	8279.512799785316
cell_20160	1533.440016852714	8314.380074168626
cell_20161	2026.8220666846933	8265.182655601086
cell_20162	2368.6922541971417	11298.802398327389
cell_20163	1893.1076963419891	8210.605226871729
cell_20164	1302.3594912304193	8206.725049314946
cell_20165	3982.0572002557665	9716.058048744215
cell_20166	1166.5501876872606	9215.414995662926
cell_20167	3322.304543555865	10089.934846358898
cell_20168	1701.284771553148	8272.849040112189
cell_20169	1614.2397560151196	8328.850695683544
cell_20170	1936.0650344861324	8424.636335447613
cell_20171	1085.2734549091308	8175.251659816961
cell_20172	2845.0343681739278	8463.848735515116
cell_20173	3277.610681869043	9614.51294869393
cell_20174	2316.4637922238508	9142.804842313011
cell_20175	1859.2208250124809	8196.0890664004
cell_20176	3337.549017512725	11006.741153032233
cell_20177	3340.1751418883123	9470.807657944963
cell_20178	1907.9079245578837	8782.37040083463
cell_20179	3662.931777719454	9408.111723911486
cell_20180	3314.262443506647	9538.008768260372
cell_20181	1632.5189731008936	8141.21732272733
cell_20182	2807.632935043675	8554.042112507675
cell_20183	1350.2673431019841	8325.965843451759
cell_20184	1403.4230085197732	8302.544749338369
cell_20185	2165.3947169030657	8659.000211904278
cell_20186	3682.91410742372	8342.141559887788
cell_20187	3594.049575797203	8888.590249585734
cell_20188	1926.9989793313234	8245.6285645998
cell_20189	2537.7393467420115	8168.8699938306145
cell_20190	2030.0624071187701	8735.272147394424
cell_20191	3365.960512983205	11047.32940632641
cell_20193	3637.232638174941	9250.325825750808
cell_20194	3858.363283287081	9608.306311298571
cell_20195	1616.1051589642739	10900.425712164046
cell_20196	1642.0938030909704	8114.814091481744
cell_20197	1380.4394171211306	8221.763483961677
cell_20198	1674.6578012378784	8111.468198739491
cell_20199	3967.537672093212	11050.42036187194
cell_20201	995.3575382469595	8246.615921486584
cell_20202	3384.838315508669	9817.528009843192
cell_20203	3830.2518279071446	9203.531787173746
cell_20204	2873.476834574581	8423.915515321398
cell_20205	2616.914493523354	9224.3905864302
cell_20206	2059.8166155128115	8472.109686364374
cell_20207	1576.7197488204274	8193.015562031638
cell_20209	2786.763092368506	10684.787663149073
cell_20210	3714.5039904373857	9111.10588235294
cell_20211	3692.114418016146	8878.618476556112
cell_20212	3190.017636156765	9613.700216640686
cell_20213	3837.6032101631527	8892.221347348508
cell_20214	2195.2990536612847	8851.339275447797
cell_20215	3138.532892639475	10702.646099029897
cell_20216	1904.4125947490857	9654.178165104688
cell_20217	1894.615152952928	8160.036111874142
cell_20218	3702.289547825379	8848.091761694208
cell_20219	3934.061359030895	9305.293611614485
cell_20220	1172.8690179473806	8383.504376134279
cell_20221	1548.8685487273137	10373.46298307162
cell_20222	2146.746707249724	9425.914523686368
cell_20223	1697.2796076721252	10196.107719097183
cell_20224	2720.067680447112	8546.178545196024
cell_20225	3184.971121716247	10020.159641381459
cell_20226	2079.5271637292303	9693.650173506076
cell_20227	3571.9068006880448	10442.08031192643
cell_20228	3312.559773926495	9604.049764251491
cell_20229	2967.5265624533927	8232.648675242353
cell_20230	2207.2267315770046	8640.758996350258
cell_20231	1325.6404783800795	9422.498631231429
cell_20232	3240.452594257776	9626.759453109882
cell_20233	3246.129902627822	9833.014618803225
cell_20234	3056.9762101039587	10509.337861962951
cell_20235	1297.7284885895995	8335.411277382884
cell_20236	1214.3424864438898	8128.26927531881
cell_20237	1352.329013372497	8394.454883683757
cell_20238	1748.2326575652119	8239.529238273695
cell_20239	1543.55294915962	8166.239061140691
cell_20240	2952.41821801777	8089.704977607671
cell_20241	2052.825749931335	8626.803178466544
cell_20242	3517.585207780515	8755.245208257402
cell_20243	3240.5012692943847	10830.625372853023
cell_20244	2135.6385356599017	8856.051135963344
cell_20245	2678.465503422226	8325.195589348568
cell_20246	1558.2379338585386	8493.534217045051
cell_20247	1545.5535871289007	11028.631561603115
cell_20248	3558.5682209645097	8601.841159061432
cell_20249	3493.543596477805	9304.731532575306
cell_20250	3982.0909005009457	10693.516281525242
cell_20251	1979.9617348630397	9020.094468894917
cell_20252	2662.084128363732	9446.51668475559
cell_20253	2607.387755747009	8347.564763592896
cell_20254	1989.3448886323179	8271.343571462929
cell_20255	1848.5690307157056	8344.567259291513
cell_20256	2845.095250626566	8303.37678780284
cell_20257	1743.836153863616	8223.760031326614
cell_20258	3598.5389240710247	8754.056149127999
cell_20259	3978.147205875004	8847.224025023741
cell_20260	2833.055085595658	9157.74625599482
cell_20261	1823.1663354141365	9663.036740569974
cell_20262	1953.0461988606492	8582.368288216081
cell_20263	1345.7966236025266	8711.49923261391
cell_20264	1869.7069998657857	9097.7116428783
cell_20265	2464.9278371797895	10274.084506925437
cell_20266	2730.8893253747024	9155.026297762995
cell_20267	3779.2592696994247	9545.125843404205
cell_20268	3420.2052269742567	10981.791809465041
cell_20269	2814.7068387825507	9120.902973537692
cell_20270	1978.0125233565157	10248.909815260624
cell_20271	1432.9300763676465	8288.613489814179
cell_20272	3381.287831110751	9629.867456650967
cell_20273	2779.9562125684943	8371.871421935175
cell_20274	1832.2269927662874	8465.548088542238
cell_20275	3578.9973007406097	8587.216595103742
cell_20276	1478.5369741242316	8383.380339634277
cell_20277	1776.1867507633492	8328.746719523773
cell_20278	3097.3275264852928	8937.469322251574
cell_20279	2991.134486540379	9514.064977022956
cell_20280	3403.4665005774077	10018.321695110102
cell_20281	3184.3823407001123	9040.369549307403
cell_20282	3532.722199153397	8652.757789692938
cell_20283	2780.704084329983	9163.746528513248
cell_20284	2968.510155091841	8756.19932389087
cell_20285	2510.2739375055044	8110.183405267328
cell_20286	1974.0767758031063	8484.556366798419
cell_20287	1612.7058395072204	9735.126494221993
cell_20288	3492.516654744361	11203.567124885447
cell_20289	2948.2035148204427	8334.510355900398
cell_20290	2617.6292990137376	8097.958137040727
cell_20291	2144.918097238287	8830.78549136584
cell_20293	1767.961520061186	8974.96642629143
cell_20294	1897.0087350626784	8565.414618291108
cell_20295	1914.6861421453264	8304.181127533384
cell_20296	3293.3965662383007	10773.721708615967
cell_20298	3389.225407660754	8879.047285988854
cell_20299	2843.8839441635396	9617.464523460008
cell_20300	1910.7490594649555	9765.305825093792
cell_20301	1278.590962089186	8368.344432701486
cell_20302	1841.8696564579545	10690.007900543178
cell_20303	3162.8854656358735	9476.070338652162
cell_20305	3095.2857206582307	9462.956723779274
cell_20306	3052.3014560493298	10472.646738147389
cell_20307	2614.532376951338	9579.509978161355
cell_20308	2949.794087505807	8284.9208793467
cell_20309	1553.4588617480888	8202.150394649387
cell_20310	2901.6890583489344	8534.48622492645
cell_20311	2782.96307828579	9101.71106968868
cell_20312	1891.3205241712917	9120.883956852049
cell_20313	1585.8419260645765	8308.839503353613
cell_20314	2219.890579016921	8670.190113476401
cell_20315	3613.180132489156	9277.537801847408
cell_20316	1823.787313487018	8686.949273872058
cell_20317	1950.8779018580879	8288.972411148523
cell_20318	3778.848809674012	8787.311715242064
cell_20319	3195.323261500958	9326.802205715478
cell_20320	3094.1577621671163	8126.4150669499495
cell_20321	2272.7148321500995	8537.0397303221
cell_20322	3673.4621802497713	8892.29784778015
cell_20324	3037.174885482438	9124.424069752116
cell_20325	2425.669550073127	8858.572884753547
cell_20326	1506.7497670978958	8318.934936276064
cell_20327	2547.4157424559207	8882.120089375134
cell_20328	2677.172410724593	10760.04728566206
cell_20329	1910.820218940626	8377.704917462166
cell_20330	2622.532324094625	9270.436961786781
cell_20331	2473.1921090612154	8860.908329139646
cell_20332	3029.712945369149	8543.282036777631
cell_20333	3095.0886784903314	8969.859636987463
cell_20334	2084.8108074184315	8664.338765111586
cell_20335	3167.387091836789	8458.721475331567
cell_20336	2852.2511772623234	8783.925942018119
cell_20337	3910.9210561922814	11231.110016194287
cell_20338	2493.4306808197484	8227.01120918166
cell_20339	3304.806699146702	9773.799430204203
cell_20340	1528.1131173785009	8088.050264508435
cell_20341	1817.9110422142837	8378.825778896102
cell_20342	3122.93434338432	9127.902226215576
cell_20343	2582.5701519124314	8161.400483622591
cell_20344	1278.5141636821215	8303.238001322878
cell_20345	3381.4307876653615	8789.088570387725
cell_20346	3161.448437182596	10904.87991826159
cell_20347	1904.5163576325565	9789.392275475586
cell_20348	2980.307896714721	8379.58022069128
cell_20349	2849.558127731269	9646.996793856384
cell_20350	3738.933755826406	8605.261346683854
cell_20351	2470.009404444664	9847.410416966988
cell_20352	1142.4835302282422	8221.77077923597
cell_20353	1908.5732436764604	9934.138328929754
cell_20354	1823.1860611287648	8421.541457254187
cell_20355	1732.4571682588492	8273.386379105064
cell_20356	1999.9320783713188	8580.881316759796
cell_20357	1302.4982859259705	8394.301451756624
cell_20358	1438.9052824134467	8093.986284417655
cell_20359	1234.587472492854	8226.023533145242
cell_20360	1873.648889722201	10531.179290952019
cell_20361	2520.3989453941376	8132.679445545969
cell_20362	1420.6240222790505	8093.7097104883815
cell_20363	2750.1387796681047	9550.420805156922
cell_20364	3341.3107025284075	10628.813103132481
cell_20365	2936.8220245941266	8768.902839410166
cell_20366	1464.8214912338926	8446.514970860771
cell_20367	1872.4193967081278	8192.367122317994
cell_20368	2090.8813118499397	9970.836015448234
cell_20369	1981.1086965248778	8262.770338232924
cell_20370	3944.4511296312767	10663.222058088668
cell_20371	3110.3183528481095	8260.985873803886
cell_20372	3040.998003827661	9485.665803734104
cell_20373	3387.32427323722	10972.941532075392
